tape,step,day,hour,farmer_action,hands_actions,market_actions
8,227,10,11,EAST,EAST; FEED; PLANT WHEAT; HARVEST; CARE; PLACE SHEEP; SOUTH; PLANT WHEAT; WEST; EAST,BUY_PRODUCT WHEAT 3
8,228,10,12,NORTH,PLACE FERTILIZER 2; CARE; WATER; PLANT WHEAT; COLLECT_FERTILIZER; CARE; WATER; WATER; WATER; FEED,SELL FERTILIZER 2
8,229,10,13,WATER,EAST; COLLECT_FERTILIZER; NORTH; WATER; EAST; WEST; EAST; SOUTH; NORTH; NORTH,BUY_PRODUCT WHEAT 3; BUY_SEED WHEAT 1
8,230,10,14,NORTH,EAST; WEST; WATER; WEST; FEED; SOUTH; EAST; WATER; WATER; WATER,
8,231,10,15,WATER,EAST; WEST; HARVEST; WATER; CARE; SOUTH; EAST; WEST; EAST; NORTH,BUY_PRODUCT WHEAT 3
8,232,10,16,WEST,EAST; WEST; PLANT WHEAT; WEST; COLLECT_FERTILIZER; PICKUP WHEAT 1; EAST; WATER; WATER; WATER,
8,233,10,17,WATER,NORTH; FEED; WATER; WATER; SOUTH; EAST; EAST; NORTH; EAST; NORTH,
8,234,10,18,WEST,WATER; CARE; WEST; FEED; NORTH; EAST; WATER; WATER; WATER,
8,235,10,19,WATER,EAST; COLLECT_FERTILIZER; WATER; CARE; NORTH; EAST; WEST; EAST,
8,236,10,20,PASS,WATER; EAST; WEST; COLLECT_FERTILIZER; FEED; EAST; WEST; WATER,
8,237,10,21,PASS,SOUTH; WATER; SOUTH; WATER; WATER; SOUTH,SELL WHEAT 2
8,238,10,22,PASS,PLACE FERTILIZER 3; PLACE FERTILIZER 5; EAST; WEST; WATER,SELL FERTILIZER 8
8,239,10,23,PASS,WATER; WATER,
8,240,11,0,NORTH,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,241,11,1,WEST,NORTH; WEST; WEST; WEST; WEST; WEST; WEST; NORTH; WEST,BUY_PRODUCT FERTILIZER 5; HIRE; HIRE; BUY_ANIMAL SHEEP 1
8,242,11,2,WEST,NORTH; NORTH; WEST; WEST; WEST; WEST; WEST; PICKUP WHEAT 5; WEST; WEST; WEST,SELL FERTILIZER 3; BUY_PRODUCT WHEAT 5; BUY_PRODUCT FERTILIZER 1
8,243,11,3,WEST,NORTH; NORTH; NORTH; NORTH; WEST; NORTH; NORTH; FEED; WEST; NORTH; WEST,
8,244,11,4,WATER,NORTH; NORTH; NORTH; NORTH; WEST; NORTH; NORTH; CARE; WATER; PICKUP WHEAT 5; NORTH,
8,245,11,5,HARVEST,WATER; WATER; NORTH; NORTH; WATER; WATER; WATER; COLLECT_FERTILIZER; HARVEST; FEED; NORTH,
8,246,11,6,EAST,HARVEST; HARVEST; WATER; NORTH; HARVEST; HARVEST; HARVEST; NORTH; EAST; CARE; NORTH,
8,247,11,7,EAST,SOUTH; SOUTH; HARVEST; NORTH; EAST; EAST; EAST; FEED; EAST; COLLECT_FERTILIZER; WATER,
8,248,11,8,EAST,SOUTH; SOUTH; EAST; WATER; EAST; SOUTH; EAST; CARE; EAST; NORTH; HARVEST,
8,249,11,9,SOUTH,SOUTH; SOUTH; EAST; HARVEST; EAST; SOUTH; SOUTH; COLLECT_FERTILIZER; PLACE MELON 6; FEED; EAST,SELL MELON 6; BUY_PRODUCT WHEAT 15; BUY_ANIMAL SHEEP 1; BUY_PRODUCT FERTILIZER 2
8,250,11,10,PLACE MELON 6,SOUTH; PLACE MELON 6; SOUTH; EAST; EAST; PLACE MELON 6; PLACE MELON 6; EAST; PICKUP WHEAT 3; CARE; SOUTH,SELL MELON 24; BUY_PRODUCT WHEAT 5
8,251,11,11,WEST,PLACE MELON 6; WEST; SOUTH; SOUTH; PLACE MELON 6; NORTH; WEST; FEED; WEST; COLLECT_FERTILIZER; SOUTH,SELL MELON 12
8,252,11,12,NORTH,PICKUP SHEEP 1; WEST; PLACE MELON 6; SOUTH; PICKUP SHEEP 1; NORTH; WEST; CARE; FEED; NORTH; SOUTH,SELL MELON 6; BUY_PRODUCT WHEAT 5; BUY_SEED WHEAT 1
8,253,11,13,NORTH,PICKUP WHEAT 1; NORTH; SOUTH; PICKUP WHEAT 1; NORTH; WEST; COLLECT_FERTILIZER; CARE; FEED; PLACE MELON 6,SELL MELON 6; BUY_SEED WHEAT 1
8,254,11,14,BUILD_PASTURE,WEST; BUILD_PASTURE; SOUTH; NORTH; NORTH; NORTH; SOUTH; COLLECT_FERTILIZER; CARE,BUY_PRODUCT WHEAT 5; BUY_SEED WHEAT 1
8,255,11,15,EAST,WEST; NORTH; PLACE MELON 6; NORTH; BUILD_COOP; PLANT WHEAT; FEED; NORTH; COLLECT_FERTILIZER,SELL MELON 6
8,256,11,16,HARVEST,WEST; PLANT WHEAT; NORTH; WEST; WATER; CARE; FEED; EAST,BUY_PRODUCT WHEAT 5
8,257,11,17,SOUTH,BUILD_PASTURE; WATER; BUILD_PASTURE; PLANT WHEAT; NORTH; COLLECT_FERTILIZER; CARE; FEED,BUY_SEED WHEAT 1
8,258,11,18,HARVEST,PLACE SHEEP; NORTH; PLACE SHEEP; WATER; WATER; EAST; COLLECT_FERTILIZER; CARE,BUY_SEED WHEAT 1
8,259,11,19,SOUTH,FEED; WATER; FEED; EAST; HARVEST; FEED; WEST; COLLECT_FERTILIZER,BUY_SEED WHEAT 2
8,260,11,20,HARVEST,CARE; HARVEST; CARE; EAST; PLANT WHEAT; CARE; SOUTH; EAST,
8,261,11,21,PLACE MILK 11,WEST; PLANT WHEAT; WEST; WATER; WATER; COLLECT_FERTILIZER; FEED; FEED,SELL MILK 11; SELL WHEAT 6
8,262,11,22,PASS,PLANT WHEAT; WATER; PLANT WHEAT; EAST; CARE; CARE,
8,263,11,23,PASS,WATER; WATER; WATER; COLLECT_FERTILIZER; COLLECT_FERTILIZER,BUY_SEED STRAWBERRY 1
8,264,12,0,PICKUP WHEAT 4,,SELL MELON 12; SELL FERTILIZER 18; BUY_SEED STRAWBERRY 3; HIRE; HIRE; HIRE; HIRE; HIRE
8,265,12,1,WEST,PICKUP WHEAT 5; WEST; WEST; PICKUP WHEAT 5; PICKUP WHEAT 1,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; BUY_LAND; BUY_ANIMAL SHEEP 1
8,266,12,2,WEST,FEED; EAST; PLANT STRAWBERRY; FEED; EAST; WEST; PICKUP SHEEP 1; WEST; WEST; WEST; WEST,BUY_PRODUCT WHEAT 3
8,267,12,3,HARVEST,CARE; EAST; WATER; CARE; EAST; WEST; WEST; WEST; WEST; WEST; WEST,
8,268,12,4,EAST,COLLECT_FERTILIZER; EAST; WEST; COLLECT_FERTILIZER; FEED; WEST; NORTH; SOUTH; WEST; WEST; WEST,BUY_PRODUCT WHEAT 3; BUY_SEED WHEAT 1
8,269,12,5,EAST,NORTH; EAST; PLANT STRAWBERRY; NORTH; CARE; PLANT STRAWBERRY; NORTH; SOUTH; WEST; NORTH; WEST,BUY_SEED STRAWBERRY 1
8,270,12,6,PLACE MILK 6,FEED; NORTH; WATER; FEED; COLLECT_FERTILIZER; WATER; PLACE SHEEP; PLANT STRAWBERRY; WEST; NORTH; WEST,SELL MILK 6; BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 1
8,271,12,7,WEST,CARE; NORTH; SOUTH; CARE; EAST; WEST; CARE; WATER; PLANT WHEAT; NORTH; NORTH,BUY_SEED WHEAT 1; BUY_SEED STRAWBERRY 1
8,272,12,8,FEED,COLLECT_FERTILIZER; WATER; SOUTH; COLLECT_FERTILIZER; WATER; PLANT STRAWBERRY; WEST; EAST; WATER; WATER; WATER,BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 1
8,273,12,9,CARE,EAST; NORTH; PLANT STRAWBERRY; NORTH; EAST; WATER; WEST; SOUTH; SOUTH; NORTH; NORTH,BUY_SEED STRAWBERRY 1
8,274,12,10,COLLECT_FERTILIZER,FEED; WATER; WATER; FEED; WATER; SOUTH; WATER; PLANT STRAWBERRY; PLANT WHEAT; WATER; WATER,BUY_PRODUCT WHEAT 3; BUY_SEED WHEAT 2
8,275,12,11,NORTH,CARE; WEST; NORTH; CARE; WEST; PLANT STRAWBERRY; EAST; WATER; WATER; EAST; NORTH,BUY_SEED WHEAT 1
8,276,12,12,FEED,COLLECT_FERTILIZER; NORTH; PLANT STRAWBERRY; COLLECT_FERTILIZER; NORTH; WATER; WATER; SOUTH; SOUTH; WATER; WATER,BUY_PRODUCT WHEAT 3; BUY_SEED STRAWBERRY 1
8,277,12,13,CARE,NORTH; WATER; WATER; NORTH; WATER; SOUTH; NORTH; PLANT WHEAT; PLANT WHEAT; SOUTH; NORTH,BUY_SEED WHEAT 2
8,278,12,14,COLLECT_FERTILIZER,FEED; EAST; EAST; FEED; EAST; PLANT WHEAT; WATER; WATER; WATER; SOUTH; WATER,BUY_PRODUCT WHEAT 3
8,279,12,15,WEST,CARE; WATER; PLANT STRAWBERRY; CARE; WATER; WATER; EAST; EAST; SOUTH; SOUTH; HARVEST,BUY_SEED WHEAT 1
8,280,12,16,SOUTH,COLLECT_FERTILIZER; NORTH; WATER; COLLECT_FERTILIZER; NORTH; EAST; WATER; PLANT WHEAT; PLANT WHEAT; SOUTH; SOUTH,BUY_SEED WHEAT 1; BUY_SEED STRAWBERRY 2
8,281,12,17,FEED,SOUTH; WATER; NORTH; EAST; WATER; SOUTH; NORTH; WATER; WATER; SOUTH; SOUTH,
8,282,12,18,CARE,SOUTH; EAST; NORTH; SOUTH; WEST; PLANT WHEAT; WATER; NORTH; EAST; SOUTH; SOUTH,BUY_SEED WHEAT 1
8,283,12,19,COLLECT_FERTILIZER,FEED; WATER; PICKUP WHEAT 1; FEED; WATER; WATER; PLANT STRAWBERRY; PLANT WHEAT; PLANT STRAWBERRY; SOUTH,BUY_SEED STRAWBERRY 1; BUY_SEED WHEAT 1
8,284,12,20,WEST,CARE; HARVEST; WEST; CARE; NORTH; SOUTH; WATER; WATER; WATER; WATER,SELL WHEAT 9
8,285,12,21,FEED,COLLECT_FERTILIZER; EAST; NORTH; COLLECT_FERTILIZER; WATER; PLANT WHEAT; NORTH; SOUTH; EAST,
8,286,12,22,CARE,WATER; NORTH; NORTH; EAST; WATER; PLANT STRAWBERRY; PLANT WHEAT; NORTH,
8,287,12,23,PASS,HARVEST; FEED; WATER; WATER; WATER; WATER; WATER,
8,288,13,0,WEST,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,289,13,1,HARVEST,NORTH; WEST; WEST; NORTH; PICKUP WHEAT 4; PICKUP WHEAT 5; WEST; WEST,SELL FERTILIZER 14; HIRE; HIRE
8,290,13,2,NORTH,NORTH; EAST; NORTH; PICKUP WHEAT 5; WEST; WEST; WEST; WEST; WEST; EAST,
8,291,13,3,HARVEST,HARVEST; PICKUP WHEAT 2; NORTH; FEED; FEED; FEED; WEST; WEST; WEST; EAST,
8,292,13,4,EAST,SOUTH; EAST; NORTH; CARE; CARE; CARE; NORTH; WEST; NORTH; EAST,
8,293,13,5,EAST,HARVEST; FEED; NORTH; COLLECT_FERTILIZER; COLLECT_FERTILIZER; COLLECT_FERTILIZER; NORTH; WEST; NORTH; EAST,
8,294,13,6,HARVEST,SOUTH; CARE; NORTH; NORTH; NORTH; NORTH; NORTH; SOUTH; NORTH; EAST,BUY_SEED WHEAT 2
8,295,13,7,SOUTH,HARVEST; COLLECT_FERTILIZER; WATER; FEED; FEED; FEED; WATER; SOUTH; NORTH; NORTH,BUY_SEED WHEAT 2
8,296,13,8,HARVEST,PLACE MILK 9; EAST; HARVEST; CARE; CARE; CARE; HARVEST; SOUTH; WATER; NORTH,SELL MILK 9
8,297,13,9,PLACE WOOL 16,FEED; PLANT WHEAT; COLLECT_FERTILIZER; COLLECT_FERTILIZER; COLLECT_FERTILIZER; PLANT WHEAT; SOUTH; HARVEST; NORTH,SELL WOOL 16
8,298,13,10,WEST,CARE; WATER; NORTH; WEST; NORTH; WATER; PLANT WHEAT; PLANT WHEAT; NORTH,BUY_SEED WHEAT 1
8,299,13,11,PLACE WOOL 4,COLLECT_FERTILIZER; WEST; FEED; SOUTH; FEED; SOUTH; WATER; WATER; WATER,SELL WOOL 4; BUY_SEED WHEAT 1
8,300,13,12,SOUTH,WEST; WEST; CARE; FEED; CARE; WATER; NORTH; WEST; HARVEST,BUY_SEED WHEAT 1
8,301,13,13,SOUTH,NORTH; WEST; COLLECT_FERTILIZER; CARE; COLLECT_FERTILIZER; SOUTH; WATER; WATER; PLANT WHEAT,BUY_SEED WHEAT 1
8,302,13,14,SOUTH,NORTH; PLANT WHEAT; EAST; COLLECT_FERTILIZER; NORTH; SOUTH; EAST; HARVEST; WATER,
8,303,13,15,SOUTH,NORTH; WATER; FEED; WEST; FEED; SOUTH; WATER; PLANT WHEAT; NORTH,
8,304,13,16,SOUTH,NORTH; SOUTH; CARE; FEED; CARE; SOUTH; NORTH; WATER; PLANT WHEAT,BUY_SEED WHEAT 2
8,305,13,17,WATER,WATER; WATER; COLLECT_FERTILIZER; CARE; COLLECT_FERTILIZER; SOUTH; WATER; SOUTH; WATER,
8,306,13,18,WEST,WEST; HARVEST; SOUTH; COLLECT_FERTILIZER; WEST; SOUTH; WEST; WATER; WEST,
8,307,13,19,WATER,WATER; PLANT WHEAT; FEED; WEST; SOUTH; WATER; WATER; PLANT WHEAT,
8,308,13,20,WEST,WATER; CARE; WATER; FEED; NORTH; WATER,
8,309,13,21,WATER,COLLECT_FERTILIZER; CARE; WATER,SELL WHEAT 2
8,310,13,22,NORTH,COLLECT_FERTILIZER; NORTH,
8,311,13,23,WATER,WATER,
8,312,14,0,PICKUP WHEAT 4,,SELL FERTILIZER 7; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,313,14,1,WEST,PICKUP WHEAT 5; EAST; WEST; PICKUP WHEAT 5; PICKUP WHEAT 2; WEST; WEST,HIRE; HIRE; HIRE
8,314,14,2,FEED,FEED; NORTH; SOUTH; FEED; EAST; WEST; WATER; WEST; WEST; WEST,SELL WHEAT 2
8,315,14,3,CARE,CARE; NORTH; WATER; CARE; FEED; WATER; SOUTH; WEST; WEST; WEST,
8,316,14,4,COLLECT_FERTILIZER,COLLECT_FERTILIZER; NORTH; WEST; COLLECT_FERTILIZER; CARE; SOUTH; SOUTH; WEST; WATER; HARVEST,
8,317,14,5,NORTH,NORTH; NORTH; WATER; NORTH; COLLECT_FERTILIZER; SOUTH; WATER; WEST; WEST; EAST,SELL FERTILIZER 3; BUY_SEED WHEAT 1
8,318,14,6,FEED,FEED; WATER; SOUTH; FEED; EAST; WATER; SOUTH; WATER; NORTH; EAST,SELL FERTILIZER 1
8,319,14,7,CARE,CARE; EAST; WATER; CARE; FEED; WEST; WATER; HARVEST; NORTH; PLACE MILK 3,
8,320,14,8,COLLECT_FERTILIZER,COLLECT_FERTILIZER; WATER; SOUTH; COLLECT_FERTILIZER; CARE; WEST; SOUTH; PLANT WHEAT; NORTH,BUY_SEED WHEAT 2
8,321,14,9,WEST,NORTH; EAST; WATER; NORTH; COLLECT_FERTILIZER; WATER; WATER; WATER; WATER,SELL FERTILIZER 3
8,322,14,10,SOUTH,FEED; NORTH; WEST; FEED; NORTH; HARVEST; WEST; NORTH; HARVEST,SELL FERTILIZER 1
8,323,14,11,FEED,CARE; WATER; WATER; CARE; WATER; PLANT WHEAT; WATER; WATER; PLANT WHEAT,
8,324,14,12,CARE,COLLECT_FERTILIZER; SOUTH; WEST; COLLECT_FERTILIZER; NORTH; WATER; WEST; NORTH; WATER,
8,325,14,13,COLLECT_FERTILIZER,EAST; WATER; WATER; NORTH; WATER; SOUTH; WATER; WATER; WEST,SELL FERTILIZER 1; BUY_SEED WHEAT 1
8,326,14,14,WEST,FEED; EAST; NORTH; FEED; EAST; WATER; EAST; SOUTH,SELL MILK 3; BUY_SEED WHEAT 1
8,327,14,15,FEED,CARE; WATER; WATER; CARE; WATER; HARVEST; NORTH; WATER,
8,328,14,16,CARE,COLLECT_FERTILIZER; EAST; WEST; COLLECT_FERTILIZER; SOUTH; PLANT WHEAT; WATER; HARVEST,
8,329,14,17,COLLECT_FERTILIZER,SOUTH; SOUTH; NORTH; WEST; WATER; WATER; NORTH; PLANT WHEAT,
8,330,14,18,SOUTH,FEED; WATER; WATER; SOUTH; EAST; EAST; WATER; WATER,
8,331,14,19,WATER,CARE; NORTH; FEED; WATER; SOUTH; EAST; NORTH,BUY_SEED WHEAT 1
8,332,14,20,SOUTH,COLLECT_FERTILIZER; WATER; CARE; SOUTH; WATER; WATER; WATER,
8,333,14,21,WATER,COLLECT_FERTILIZER; WATER; HARVEST; EAST; EAST,
8,334,14,22,EAST,NORTH; WEST; PLANT WHEAT; WATER; NORTH,
8,335,14,23,WATER,WATER; WATER; WATER; WATER,
8,336,15,0,NORTH,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,337,15,1,NORTH,PICKUP FERTILIZER 4; NORTH; WEST; NORTH; PICKUP WHEAT 4; PICKUP WHEAT 5; WEST; WEST; PICKUP WHEAT 5,HIRE
8,338,15,2,HARVEST,WEST; NORTH; WEST; PICKUP WHEAT 2; WEST; FEED; WEST; WEST; FEED; WEST,SELL FERTILIZER 10
8,339,15,3,SOUTH,WEST; HARVEST; SOUTH; EAST; FEED; CARE; WEST; WATER; CARE; WATER,
8,340,15,4,HARVEST,WEST; EAST; SOUTH; FEED; CARE; COLLECT_FERTILIZER; WEST; WEST; COLLECT_FERTILIZER; SOUTH,
8,341,15,5,SOUTH,WEST; SOUTH; SOUTH; CARE; COLLECT_FERTILIZER; NORTH; SOUTH; WATER; NORTH; WATER,BUY_SEED WHEAT 2
8,342,15,6,HARVEST,NORTH; HARVEST; WATER; COLLECT_FERTILIZER; NORTH; FEED; WATER; WEST; FEED; SOUTH,
8,343,15,7,PLACE MILK 9,FERTILIZE; WEST; HARVEST; EAST; FEED; CARE; HARVEST; WEST; CARE; WATER,SELL MILK 9
8,344,15,8,WEST,WATER; SOUTH; PLANT WHEAT; FEED; CARE; COLLECT_FERTILIZER; PLANT WHEAT; NORTH; COLLECT_FERTILIZER; WEST,
8,345,15,9,NORTH,NORTH; PLACE WOOL 12; WATER; CARE; COLLECT_FERTILIZER; NORTH; WATER; WATER; NORTH; WATER,SELL WOOL 12
8,346,15,10,NORTH,FERTILIZE; NORTH; SOUTH; COLLECT_FERTILIZER; WEST; FEED; EAST; SOUTH; FEED; NORTH,BUY_SEED WHEAT 1
8,347,15,11,NORTH,WATER; NORTH; WATER; WEST; SOUTH; CARE; SOUTH; WATER; CARE; WATER,BUY_SEED WHEAT 1
8,348,15,12,WATER,EAST; NORTH; HARVEST; WEST; FEED; COLLECT_FERTILIZER; WATER; EAST; COLLECT_FERTILIZER; WEST,
8,349,15,13,NORTH,NORTH; NORTH; PLANT WHEAT; DROP; CARE; EAST; HARVEST; WATER; NORTH; WATER,
8,350,15,14,WATER,FERTILIZE; WATER; WATER; COLLECT_FERTILIZER; FEED; PLANT WHEAT; SOUTH; FEED,
8,351,15,15,WEST,WATER; EAST; EAST; WEST; CARE; WATER; WATER; CARE,BUY_SEED WHEAT 1
8,352,15,16,SOUTH,EAST; WATER; WATER; FEED; COLLECT_FERTILIZER; SOUTH; WEST; COLLECT_FERTILIZER,BUY_SEED WHEAT 1
8,353,15,17,WATER,NORTH; EAST; HARVEST; CARE; SOUTH; WATER; SOUTH; WEST,
8,354,15,18,SOUTH,FERTILIZE; EAST; PLANT WHEAT; COLLECT_FERTILIZER; FEED; HARVEST; WATER; SOUTH,
8,355,15,19,WATER,WATER; WATER; WATER; WEST; CARE; PLANT WHEAT; SOUTH; FEED,
8,356,15,20,WEST,WEST; EAST; EAST; NORTH; COLLECT_FERTILIZER; WATER; WATER; CARE,
8,357,15,21,WATER,WEST; WATER; WATER; NORTH; WEST; EAST; COLLECT_FERTILIZER,SELL WHEAT 6
8,358,15,22,SOUTH,WATER; SOUTH; NORTH; NORTH; SOUTH; SOUTH,
8,359,15,23,WATER,WATER; WATER; WATER; WATER; WATER,
8,360,16,0,WEST,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,361,16,1,EAST,WEST; PICKUP FERTILIZER 5; WEST; NORTH; WEST; PICKUP WHEAT 2; WEST; WEST; PICKUP WHEAT 4,BUY_PRODUCT FERTILIZER 4; HIRE; HIRE
8,362,16,2,WEST,HARVEST; NORTH; WEST; PICKUP FERTILIZER 3; WEST; WEST; WEST; EAST; WEST; NORTH; WEST,
8,363,16,3,WEST,NORTH; NORTH; SOUTH; EAST; WEST; PICKUP WHEAT 3; WEST; NORTH; FEED; PICKUP WHEAT 5; NORTH,
8,364,16,4,HARVEST,HARVEST; NORTH; SOUTH; EAST; WEST; FEED; WEST; PICKUP WHEAT 2; CARE; FEED; NORTH,BUY_SEED WHEAT 1
8,365,16,5,EAST,EAST; FERTILIZE; WATER; NORTH; NORTH; CARE; WATER; EAST; COLLECT_FERTILIZER; CARE; NORTH,
8,366,16,6,EAST,EAST; WATER; EAST; FERTILIZE; HARVEST; COLLECT_FERTILIZER; HARVEST; FEED; NORTH; COLLECT_FERTILIZER; NORTH,SELL FERTILIZER 9
8,367,16,7,PLACE MILK 3,HARVEST; EAST; SOUTH; WATER; NORTH; NORTH; PLANT WHEAT; CARE; FEED; NORTH; NORTH,SELL MILK 3; SELL FERTILIZER 1
8,368,16,8,EAST,EAST; FERTILIZE; WATER; EAST; HARVEST; FEED; WATER; COLLECT_FERTILIZER; CARE; FEED; WATER,
8,369,16,9,EAST,NORTH; WATER; EAST; SOUTH; EAST; CARE; NORTH; EAST; COLLECT_FERTILIZER; CARE; SOUTH,
8,370,16,10,EAST,HARVEST; EAST; SOUTH; FERTILIZE; NORTH; COLLECT_FERTILIZER; NORTH; FEED; WEST; COLLECT_FERTILIZER; WATER,BUY_SEED WHEAT 1
8,371,16,11,NORTH,EAST; SOUTH; WATER; WATER; HARVEST; NORTH; NORTH; CARE; SOUTH; NORTH; WEST,
8,372,16,12,NORTH,SOUTH; FERTILIZE; HARVEST; EAST; EAST; FEED; NORTH; COLLECT_FERTILIZER; FEED; FEED; WATER,SELL WHEAT 3; BUY_SEED WHEAT 1
8,373,16,13,NORTH,SOUTH; WATER; PLANT WHEAT; FERTILIZE; NORTH; CARE; WATER; NORTH; CARE; CARE; SOUTH,
8,374,16,14,WATER,HARVEST; EAST; WATER; WATER; HARVEST; COLLECT_FERTILIZER; HARVEST; NORTH; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER,
8,375,16,15,EAST,WEST; FERTILIZE; WEST; NORTH; EAST; NORTH; PLANT WHEAT; NORTH; WEST; EAST; WEST,
8,376,16,16,WATER,WEST; WATER; WEST; WATER; EAST; FEED; WATER; NORTH; FEED; FEED; WATER,
8,377,16,17,NORTH,HARVEST; SOUTH; WEST; NORTH; SOUTH; CARE; NORTH; WATER; CARE; CARE; SOUTH,BUY_SEED WHEAT 2
8,378,16,18,WATER,PLACE WOOL 24; FERTILIZE; WEST; WATER; SOUTH; COLLECT_FERTILIZER; WATER; EAST; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER,SELL WOOL 24; BUY_SEED WHEAT 1
8,379,16,19,HARVEST,EAST; WATER; WATER; NORTH; SOUTH; WEST; HARVEST; EAST; WEST; SOUTH; WEST,BUY_SEED WHEAT 1
8,380,16,20,PLANT WHEAT,HARVEST; HARVEST; WATER; SOUTH; SOUTH; PLANT WHEAT; WATER; SOUTH; FEED; SOUTH,
8,381,16,21,WATER,WEST; PLANT WHEAT; PLACE STRAWBERRY 8; FEED; WATER; HARVEST; SOUTH; CARE; WATER,SELL STRAWBERRY 8
8,382,16,22,PASS,PLACE MILK 6; WATER; CARE; EAST; PLANT WHEAT; SOUTH; COLLECT_FERTILIZER,SELL MILK 6
8,383,16,23,PASS,NORTH; COLLECT_FERTILIZER; WATER; WATER; WATER,
8,384,17,0,HARVEST,,HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
8,385,17,1,PICKUP WHEAT 5,EAST; NORTH; NORTH; WEST; NORTH; WEST; NORTH; PICKUP WHEAT 4; PICKUP FERTILIZER 3,SELL WOOL 4; BUY_PRODUCT FERTILIZER 1; HIRE; HIRE
8,386,17,2,FEED,EAST; PICKUP FERTILIZER 1; PICKUP WHEAT 5; WEST; NORTH; WATER; PICKUP WHEAT 2; WEST; EAST; WATER; WEST,SELL FERTILIZER 10
8,387,17,3,CARE,NORTH; WEST; FEED; WEST; NORTH; WEST; EAST; FEED; EAST; WEST; SOUTH,
8,388,17,4,COLLECT_FERTILIZER,HARVEST; WEST; CARE; HARVEST; HARVEST; WEST; FEED; CARE; EAST; WEST; WATER,
8,389,17,5,NORTH,NORTH; WEST; COLLECT_FERTILIZER; EAST; EAST; WEST; CARE; COLLECT_FERTILIZER; EAST; WATER; WEST,
8,390,17,6,FEED,HARVEST; NORTH; NORTH; EAST; HARVEST; NORTH; COLLECT_FERTILIZER; NORTH; NORTH; WEST; SOUTH,
8,391,17,7,CARE,EAST; NORTH; FEED; EAST; WEST; NORTH; EAST; FEED; FERTILIZE; WATER; WATER,
8,392,17,8,COLLECT_FERTILIZER,HARVEST; NORTH; CARE; NORTH; SOUTH; WATER; FEED; CARE; WATER; SOUTH; NORTH,
8,393,17,9,HARVEST,SOUTH; NORTH; COLLECT_FERTILIZER; NORTH; SOUTH; NORTH; CARE; COLLECT_FERTILIZER; NORTH; SOUTH; WATER,
8,394,17,10,NORTH,HARVEST; FERTILIZE; NORTH; NORTH; SOUTH; WATER; COLLECT_FERTILIZER; WEST; FERTILIZE; SOUTH; WEST,
8,395,17,11,FEED,SOUTH; WATER; FEED; HARVEST; PLACE STRAWBERRY 4; EAST; WEST; SOUTH; WATER; SOUTH; WATER,BUY_SEED WHEAT 1
8,396,17,12,CARE,HARVEST; EAST; CARE; SOUTH; WEST; WATER; NORTH; FEED; WEST; WATER; WEST,SELL FERTILIZER 7
8,397,17,13,COLLECT_FERTILIZER,EAST; WATER; COLLECT_FERTILIZER; SOUTH; WEST; HARVEST; NORTH; CARE; NORTH; NORTH; WATER,SELL STRAWBERRY 4
8,398,17,14,NORTH,HARVEST; EAST; EAST; SOUTH; WEST; PLANT WHEAT; NORTH; COLLECT_FERTILIZER; FERTILIZE; WATER; SOUTH,BUY_SEED WHEAT 1
8,399,17,15,FEED,WEST; WATER; FEED; PLACE WOOL 12; NORTH; WATER; NORTH; WEST; WATER; WEST; WATER,SELL WOOL 12
8,400,17,16,CARE,WEST; HARVEST; CARE; SOUTH; NORTH; NORTH; WATER; FEED; EAST; WATER; EAST,SELL STRAWBERRY 4; BUY_SEED WHEAT 2
8,401,17,17,COLLECT_FERTILIZER,WEST; PLANT WHEAT; COLLECT_FERTILIZER; SOUTH; WATER; WATER; WEST; CARE; WATER; NORTH; SOUTH,BUY_SEED WHEAT 1
8,402,17,18,WEST,WEST; WATER; SOUTH; SOUTH; HARVEST; EAST; WATER; COLLECT_FERTILIZER; HARVEST; WATER; WATER,SELL WHEAT 4; BUY_SEED WHEAT 1
8,403,17,19,SOUTH,PLACE STRAWBERRY 12; SOUTH; FEED; WATER; PLANT WHEAT; WATER; NORTH; PLANT WHEAT; HARVEST; SOUTH,SELL STRAWBERRY 12; BUY_SEED WHEAT 1
8,404,17,20,FEED,WATER; CARE; SOUTH; WATER; HARVEST; WATER; WATER; PLANT WHEAT; WATER,
8,405,17,21,CARE,HARVEST; COLLECT_FERTILIZER; WATER; EAST; PLANT WHEAT; WEST; WATER; EAST,
8,406,17,22,COLLECT_FERTILIZER,PLANT WHEAT; EAST; WATER; SOUTH; NORTH; WATER,
